BD+20 274 c,Confirmed,,,578.2,1.3,,,,2012,1/17/2013,,2453920.5,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,BD+20 274,25.9208333,21.005,9.36,,,,,,-0.46,0.8,17.3,K5,,4296,,,
BD+20 594 b,Confirmed,0.0513,0.199,41.6855,0.241,0,89.55,,2016,2/23/2016,,,,,,,,3.1,386,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,BD+20 594,53.65000001,20.59916669,11,,,,,152.1,-0.15,0.961,0.928,K0 ,3.34,5766,,,2MASS 03343623+2035574
BD+24 4697 b,Confirmed,,,145.081,0.5,0.50048,,,2016,12/21/2018,66.35,2455986.042,,,,,,2728.4,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,"2MASS J23013928+2547169 b, HIP 113698 b",,BD+24 4697,345.4138422,25.78792796,9.74,,,,,44.7922,-0.11,0.75,,K2V,,5077,,,"HIP 113698, 2MASS J23013928+2547169"
BD+26 1888 b,Confirmed,,,536.78,1.19,0.2675,,,2016,2/10/2016,1.3,2456548.3,,,,,,805.1,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,BD+26 1888,135.6291667,25.88944447,9.76,,,,,38,0.02,0.76,,K7,,4748,,,
BD+48 738 b,Confirmed,,,392.6,1,0.2,,,2011,6/13/2019,358.9,2454457.2,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,BD +48 738,40.7083333,49.5869444,9.14,,,,,,-0.2,0.74,11,K0III,,4414,,,
BD+48 740 b,Confirmed,,,733,1.7,0.76,,,2012,3/8/2020,100,2454774,,,,,,54,,,,,,Published in a refereed paper,Default,,,,,BD+48 740,40.74257617,2.71617177,8.7,,,,,735,-0.13,1.09,10.33,K3 III,,4534,,,
BD+49 828 b,Confirmed,,,2590,4.2,0.35,,,2015,7/26/2015,170,2455470,,,,,,18.8,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,BD+49 828,45.64166668,49.73000003,9.38,,,,,,-0.19,1.52,7.6,KO,2.3,4943,,,
BD-06 1339 b,Confirmed,,,3.8728,0.0428,0.08,,,2013,6/20/2019,,2455220.5,,,,,,3.19,,,,,,Published in a refereed paper,Radial Velocity,,,GJ 221 b,,BD-06 1339,88.25,-5.9947,6.69,,,,,20,-0.14,0.7,,K7V/M0V,4.4,4324,,,GJ 221
BD-06 1339 c,Confirmed,,,125.26,0.435,0.11,,,2013,6/20/2019,,2455264.2,,,,,,8.22,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,GJ 221 c,,BD-06 1339,88.25,-5.9947,6.69,,,,,20,-0.14,0.7,,K7V/M0V,4.4,4324,,,GJ 221
BD-06 1339 d,Confirmed,,,487,1.06,0.02,,,2014,6/20/2019,275,,,,,,,2.03,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,GJ 221 d,,BD-06 1339,88.25,-5.9947,6.69,,,,,20,-0.14,0.7,,K7V/M0V,4.4,4324,,,GJ 221
BD-08 2823 b,Confirmed,,,5.6,0.056,0.15,,0.001327,2009,6/13/2019,30,2454637.7,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,BD-08 2823,150.2,-9.5166667,9.86,,,,,42.2,-0.07,0.74,,K3V,4.5,4746,,,
BD-08 2823 c,Confirmed,,,237.6,0.68,0.19,,0.016114,2009,6/13/2019,127,2454193,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,BD-08 2823,150.2,-9.5166667,9.86,,,,,42.2,-0.07,0.74,,K3V,4.5,4746,,,
BD-10 3166 b,Confirmed,,1.03,3.4878,0.046,0.0104,,0.000697,2000,2/24/2015,345.4,2451844.7,,,,,,60.53,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,Theoretical,,,BD-10 3166,164.6166667,-10.7702778,10.08,,,,,66,0.5,0.99,1.71,G4 V,4.18,5400,,,
BD-11 4672 b,Confirmed,,,1667,2.28,0.05,,0.091575,2010,2/23/2016,,2455899,,,,,,13.4,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,BD-11 4672,278.3708333,-11.63611113,10.02,,,,,27.3,-0.48,0.571,0.52,K7V,4.4,4475,,,
BD-17 63 b,Confirmed,,,655.6,1.34,0.54,,0.038728,2008,8/27/2014,112.2,2454627.1,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,BD-17 63,7.1416667,-16.2263889,9.62,,,,,34.6,-0.03,0.74,0.69,K5V,4.3,4714,,,
BOKS-45069 b,Unconfirmed,,1.43,18.6929,,0,89.7,,2010,5/25/2011,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,BOKS-45069,295.0333333,46.6002778,,,,,,800,-0.51,0.79,0.72,K0V,,4967,,,
Barnard's  b,Confirmed,,,232.8,,0.32,,,2018,11/21/2018,107,,,,,,,1.2,105,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,Barnard's star,269.4541667,4.693333355,9.5,,,,,1.8,,0.163,0.178,M4V,8.5,3278,,,
CD-35 2722 b,Confirmed,31,,,67,,,3.14554,2011,2/22/2011,,,,,,,,,,,,,,Published in a refereed paper,Imaging,,,,,CD-35 2722,92.33004292,-35.82533225,10.98,,,,,21.3,0.04,0.4,,M1V,0.1,3680,,,
CFBD 1458 B,Confirmed,10.5,,,,,,,2011,4/20/2020,,,,,,,,,370,,,,,Published in a refereed paper,Imaging,Spectrum,,CFBDSIR J1458+1013B,,,224.6208333,10.22861113,,,,,,23.1,,,,,,,,,
CFBDS 1458 A,Confirmed,24.1,,,,,,,2010,9/16/2018,,,,,,,,,,,,,,Published in a refereed paper,Imaging,,,"CFBDSIR 1458+10 A, CFBDSIR J1458+1013 A",,,224.6208333,10.22861113,,,,,,23.1,,,,,,,,,
CFBDS0059,Confirmed,22.5,,,,,,,2008,9/16/2018,,,,,,,,,,,,,,Published in a refereed paper,Imaging,,,CFBDS J005910.90-011401.3,,,14.79542917,-1.233647227,,,,,,13,,,,,,,,,
CFBDSIR J2149-0403 b,Confirmed,21,,,,,,,2017,8/25/2018,,,,,,,,,,,,,,Published in a refereed paper,Imaging,,,,,CFBDSIR J2149-0403,327.4466667,-4.052472225,,,,,,55.2,,,,T7,,,,,
CHXR 73 b,Confirmed,12,,,200,,,,2006,5/25/2014,,,,,,,,,,,,,,Published in a refereed paper,Imaging,,,,,CHXR 73,166.6208333,-77.6258333,,,,11.32,,,,0.35,,M3.25,0.002,,,,
CI Tau b,Confirmed,11.6,,8.9891,,0.25,50.5,,2016,6/12/2019,31.5,,,,,,,950,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,CO,CI Tau,68.46666668,22.84166669,13,,,,,158,,0.9,,K4IV,0.002,,Imaging,Yes,
CPD-64 481 b,Candidate,,,0.27726315,,,,,2014,12/17/2018,,,,,,,,23810,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,CPD-64D841 b,,CPD-64 481,86.998,-64.384,,,,,,,,0.47,,sdB,,27500,,,CPD-64D481
CS Cha b,Candidate,20,,,210,,,,2019,2/13/2019,2,,,,,,,,,2400,,,,Published in a refereed paper,Imaging,Spectrum,,,,CS Cha,165.6041667,-77.56000002,11.7,,,,,149,,,,K2V,,,Imaging,,
CT Cha b,Confirmed,17,2.2,,440,,,2.666667,2008,9/23/2008,,,,,,,,,,,,,,Published in a refereed paper,Imaging,,,,,CT Cha,166.0375,-76.4552778,12.36,,,,,165,,,,K7,0.002,,,,
CVSO 30 c,Controversial,4.7,1.63,,662,,,,2016,12/27/2017,,,,,,,,,,1600,,,,Published in a refereed paper,Imaging,Spectrum,Flux,,,PTFO 8-8695,81.2833333,1.5733333,16.26,,,,,330,,0.39,0.45,M3 PMS,0.00265,3740,,,CVSO 30
CWISEP J1935-1546,Confirmed,11,,,,,,,2019,3/4/2020,,,,,,,,,,335,,,,Published in a refereed paper,Imaging,,,,,,293.827793,-15.7723462,,,,,,10.1,,,,,,,,,
Candidate 1 b,Unconfirmed,0.02,,18.1,,,,,2010,11/3/2010,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,,,,,,,,,,,,,,,,,,
Candidate 10 b,Unconfirmed,0.145,,338,,,,,2010,11/3/2010,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,,,,,,,,,,,,,,,,,,
Candidate 11 b,Unconfirmed,0.195,,1219,,,,,2010,11/3/2010,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,,,,,,,,,,,,,,,,,,
Candidate 12 b,Unconfirmed,0.296,,1697,,,,,,11/3/2010,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,,,,,,,,,,,,,,,,,,
Candidate 2 b,Unconfirmed,0.023,,15.3,,,,,2010,11/3/2010,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,,,,,,,,,,,,,,,,,,
Candidate 4 b,Unconfirmed,0.028,,13.7,,,,,2010,11/3/2010,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,,,,,,,,,,,,,,,,,,
Candidate 5 b,Unconfirmed,0.038,,15,,,,,2010,11/3/2010,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,,,,,,,,,,,,,,,,,,
Candidate 6 b,Unconfirmed,0.047,,67,,,,,2010,11/3/2010,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,,,,,,,,,,,,,,,,,,
Candidate 8 b,Unconfirmed,0.1,,71,,,,,2010,11/3/2010,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,,,,,,,,,,,,,,,,,,
Candidate 9 b,Unconfirmed,0.11,,777,,,,,2010,11/3/2010,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,,,,,,,,,,,,,,,,,,
Cha Ha 8 b,Confirmed,,,1895,1.02,0.59,,0.006375,2007,1/14/2019,106,2453163,,,,,,2433,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,Cha Ha 8,166.9420441,-77.66914406,20.1,,,,,196.76,,0.085,,M6.5,0.003,2967,,,2MASS J11074610-7740089
CoRoT-1 b,Confirmed,1.03,1.49,1.5089557,0.0254,0,83.96,5.50E-05,2007,4/12/2019,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-1,102.0791667,-3.1022222,13.6,,,,,460,0.06,0.95,1.11,G0V,,6298,,,
CoRoT-10 b,Confirmed,2.75,0.97,13.2406,0.1055,0.53,88.55,0.000306,2010,8/29/2014,218.9,2454990.85,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-10,291.0625,0.7461111,15.22,,,,,345,0.26,0.89,0.79,K1V,3,5075,,,
CoRoT-102636650 b,Candidate,3,,8.1,,,,,2007,6/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,CoRoT-102636650,100.575,-1.4016667,15.16,,,,,,,0.9,,KOV,,,,,
CoRoT-102638570 b,Candidate,2.1,,6.5,,,,,2007,6/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,CoRoT-102638570,100.5875,-1.1966667,12.27,,,,,,,2.2,,K4III,,,,,
CoRoT-102638956 b,Candidate,1,,9.4,,,,,2007,6/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,CoRoT-102638956,100.5916667,0.5308333,13.52,,,,,,,1,,G2V,,,,,
CoRoT-102664207 b,Candidate,9.4,,11.2,,,,,2007,6/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,CoRoT-102664207,100.725,-1.3438889,15.5,,,,,,,1.2,,F6V,,,,,
CoRoT-102666192 b,Candidate,3.4,,4.5,,,,,2007,6/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,CoRoT-102666192,100.7375,0.3227778,14.62,,,,,,,1.3,,G2V,,,,,
CoRoT-102706026 b,Candidate,8.7,,18,,,,,2007,6/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,CoRoT-102706026,100.9416667,-0.841944468,14.5,,,,,,,1.2,,F8V,,,,,
CoRoT-102706986 b,Candidate,10.2,,11.2,,,,,2007,6/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,CoRoT-102706986,100.9458333,0.3972222,14.04,,,,,,,1.2,,G2V,,,,,
CoRoT-102719528 b,Candidate,4,,10.5,,,,,2007,6/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,CoRoT-102719528,101.0166667,0.6088889,15.9,,,,,,,1.6,,G0III,,,,,
CoRoT-102747456 b,Candidate,1.8,,5.8,,,,,2007,6/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,CoRoT-102747456,101.1791667,-1.3705556,11.9,,,,,,,2.2,,K4III,,,,,
CoRoT-11 b,Confirmed,2.33,1.43,2.994325,0.04351,0,81.41,7.80E-05,2010,8/17/2014,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-11,280.6875,5.9377778,12.94,,,,,560,0.04,1.27,1.36,F6V,2,6343,,,
CoRoT-12 b,Confirmed,0.917,1.44,2.828042,0.04016,0.07,85.48,3.50E-05,2010,8/16/2014,105,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-12,100.7666667,-1.2963889,15.52,,,,,1150,0.16,1.078,1.116,G2V,6.3,5675,,,
CoRoT-13 b,Confirmed,1.308,0.885,4.03519,0.051,0,88.02,3.90E-05,2010,8/16/2014,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-13,102.7208333,-5.0863889,15.04,,,,,1310,0.01,1.09,1.01,G0V,1.64,5945,,,
CoRoT-14 b,Confirmed,7.6,1.09,1.51214,0.027,0,79.6,2.00E-05,2010,1/24/2014,,2454787.67,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-14,103.425,-5.5361111,16.03,,,,,1340,0.05,1.13,1.21,F9V,4.2,6035,,,
CoRoT-15 b,Confirmed,63.4,1.12,3.06036,0.045,0,86.7,,2010,9/23/2015,,,,,,,0.38,7.36,1740,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,CoRoT-15,97.11666668,6.186241673,,,,,,,,,,F7V,,,,,2MASS J06282781+0611105
CoRoT-16 b,Confirmed,0.535,1.17,5.35227,0.0618,0.33,85.01,7.40E-05,2010,1/24/2014,168.41,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-16,278.525,-6.0025,15.64,,,,,840,0.19,1.098,1.19,G5V,6.73,5650,,,
CoRoT-17 b,Confirmed,2.43,1.02,3.768125,0.0461,0,88.34,5.00E-05,2010,1/24/2014,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-17,278.6958333,-6.6122222,15.46,,,,,920,0,1.04,1.59,G2V,10.7,5740,,,
CoRoT-18 b,Confirmed,3.47,1.31,1.9000693,0.0295,0.08,86.5,3.40E-05,2011,1/24/2014,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-18,98.17083335,0.031388901,14.99,,,,,870,-0.1,0.95,1,G9V,,5440,,,
CoRoT-19 b,Confirmed,1.11,1.29,3.89713,0.0518,0.047,87.61,6.50E-05,2011,1/24/2014,86,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-19,97.03333334,0.170555562,14.78,,,,,800,-0.02,1.21,1.65,F9V,5,6090,,,
CoRoT-2 b,Confirmed,3.31,1.465,1.7429964,0.0281,0,87.84,9.40E-05,2007,1/25/2014,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-2,291.7791667,1.3838889,12.57,,,,,300,-0.04,0.97,0.902,G7V,,5575,,,
CoRoT-20 b,Confirmed,4.24,0.84,9.24285,0.0902,0.562,88.21,7.30E-05,2011,7/10/2014,56.3,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-20,97.730434,0.22692,14.66,,,,,1230,0.14,1.14,0.92,G2V,0.1,5880,,,
CoRoT-21 b,Confirmed,2.26,1.3,2.72474,0.0417,0,86.8,,2011,1/24/2014,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-21,101.05245,-0.29913,16,,,,,,0,1.29,1.945,F8IV,4.1,6200,,,
CoRoT-22 b,Confirmed,0.06,0.4354,9.75598,0.092,0.077,89.749,0.000149,2011,11/20/2018,210,,,,,,,,885,,,,,Announced on a professional conference,Primary Transit,Radial Velocity,Primary Transit,,,CoRoT-22,280.6666667,6.225000011,11.93,,,,,592,0.17,1.099,1.136,G0IV,3.3,5939,,,
CoRoT-23 b,Confirmed,2.8,1.08,3.6314,0.0477,0.16,85.7,8.00E-05,2011,1/25/2014,51.8,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-23,279.782615,4.3578,15.63,,,,,600,0.05,1.14,1.61,G0V,7.2,5900,,,
CoRoT-24 b,Confirmed,0.018,0.33,5.1134,0.056,0,86.5,9.30E-05,2011,6/13/2019,,,,,,,,,1070,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-24,101.925,-3.719444461,,14.3,,,,600,0.3,0.91,0.86,K1V,11,4950,,,
CoRoT-24 c,Confirmed,0.088,0.44,11.759,0.098,0,89,0.000163,2011,6/13/2019,,,,,,,,,850,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-24,101.925,-3.719444461,,14.3,,,,600,0.3,0.91,0.86,K1V,11,4950,,,
CoRoT-25 b,Confirmed,0.27,1.08,4.86069,0.0578,,84.5,,2012,5/21/2014,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-25,280.6292,6.5139,15,,,,,1000,-0.01,1.09,1.19,G0V,5.2,6040,,,
CoRoT-26 b,Confirmed,0.52,1.26,4.20474,0.0526,0,86.8,,2012,5/27/2014,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-26,279.75,6.97,15.76,,,,,1670,0.01,1.09,1.79,G8IV,8.6,5590,,,
CoRoT-27 b,Confirmed,10.39,1.007,3.57532,0.0476,0.065,86.7,,2012,7/10/2014,,,,,,,,,1500,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-27,278.4958,5.5386,15.54,,,,,,0.1,1.05,1.08,G2,4.21,5900,,,
CoRoT-28 b,Confirmed,,0.955,5.20851,0.059,0.047,,,2012,8/17/2015,126,,,,,,0.24,56.4,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,CoRoT-28,278.6875,5.5739,13.49,,,,,560,0.15,1.01,1.78,G8/9IV,12,5150,,,
CoRoT-29 b,Confirmed,0.85,0.9,2.85057,0.039,0.082,87.3,,2012,4/27/2015,87,,,,,,0.43,125,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,CoRoT-29,278.9042,6.4797,15.35,,,,,765,0.2,0.976,0.9,KOV,4.5,5260,,,
CoRoT-3 b,Confirmed,21.66,1.19,4.2567994,0.057,0,85.9,8.40E-05,2008,8/15/2018,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Theoretical,,,CoRoT-3,292.0541667,0.1219444,13.3,,,,,680,0.14,1.41,1.44,F3V,2,6558,,,
CoRoT-30 b,Confirmed,2.9,1.009,9.06005,0.0844,0.007,90,,2017,9/2/2019,178.1,,,,,,0,283,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,CoRoT-30,277.6,6.835833352,15.65,,,,,960,0.02,0.98,0.91,G3V,3,5660,,,
CoRoT-31 b,Confirmed,0.84,1.46,4.62941,0.0586,0.02,83.2,,2017,9/2/2019,303.6,,,,,,0.87,88,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,CoRoT-31,94.82083334,-4.422222235,15.7,,,,,2190,0,1.25,2.15,G2IV,4.7,5370,,,
CoRoT-32 b,Confirmed,0.15,0.57,6.71837,0.071,,89,,2017,9/13/2017,,,,,,,,,938,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,CoRoT-32,100.1958333,9.257500011,14,,,,,,0,1.09,0.79,G0VI,,5970,,,CoRoT-223977153
CoRoT-33 b,Confirmed,59.2,1.1,5.819143,0.0579,0.07,85.5,,2015,8/25/2015,179.3,,,,,,1.04,7061,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,CoRoT-33,279.6416667,5.624722241,14.7,,,,,,0.44,0.86,0.94,G9V,4.6,5225,,,"2MASS 18383391 + 0537287, USNO-A2 0900-13338694"
CoRoT-4 b,Confirmed,0.72,1.19,9.20205,0.09,0,90,,2008,6/5/2013,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-4,102.1958333,-0.6727778,13.7,,,,,,0.05,1.1,1.15,F8V,1,6190,,,
CoRoT-5 b,Confirmed,0.467,1.33,4.0378962,0.04947,0.09,85.83,0.000124,2008,5/22/2014,231.7,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-5,101.2791667,0.8152778,14,,,,,400,-0.25,1,1.186,F9V,6.9,6100,,,
CoRoT-6 b,Confirmed,2.96,1.166,8.886593,0.0855,0.1,89.07,,2009,6/5/2013,,2454595.614,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-6,281.075,6.6633333,13.9,,,,,,-0.2,1.055,1.025,F9V,,6090,,,
CoRoT-7 b,Confirmed,0.0149,0.136,0.853585,0.0172,0.12,80.1,0.000115,2009,6/11/2017,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-7,100.9541667,-1.0627778,11.7,,,,,150,0.03,0.93,0.87,K0V,1.5,5313,,,
CoRoT-7 c,Confirmed,0.04266,,3.698,0.046,0.12,,0.000307,2009,6/11/2017,,2454445,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,CoRoT-7,100.9541667,-1.0627778,11.7,,,,,150,0.03,0.93,0.87,K0V,1.5,5313,,,
CoRoT-7 d,Unconfirmed,0.052,,9.021,0.08,0,,0.000533,2010,7/8/2014,,2454446.16,,,,,,,,,,,,Published in a refereed paper,Default,,,,,CoRoT-7,100.9541667,-1.0627778,11.7,,,,,150,0.03,0.93,0.87,K0V,1.5,5313,,,
CoRoT-8 b,Confirmed,0.2158,0.5692,6.21229,0.063,0,88.4,0.000166,2010,11/20/2018,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,TTV,Primary Transit,,,CoRoT-8,291.5875,1.4266667,14.8,,,,,380,0.3,0.88,0.77,K1V,3,5080,,,
CoRoT-9 b,Confirmed,0.84,0.94,95.273804,0.407,0.133,89.9,0.000885,2010,7/8/2017,37,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,CoRoT-9,280.7875,6.2041667,13.7,,,,,460,-0.01,0.99,0.94,G3V,4,5625,,,
Corot-20 c,Confirmed,,,1675,2.9,0.6,,,2018,7/22/2018,65,2454136,,,,,,326,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,CoRoT-20,97.730434,0.22692,14.66,,,,,1230,0.14,1.14,0.92,G2V,0.1,5880,,,
DE CVn b,Confirmed,,,4098.1,5.75,,,,2018,11/21/2018,,,,,,,,,,,,,,Published in a refereed paper,TTV,TTV,,,,DE CVn,201.7208334,45.54638891,13,,,,,,,,,DA+M3V,,,,,
DE0823-49 b,Confirmed,31.5,,247.75,0.36,0.36,52.2,,2013,6/1/2015,41.8,,,,,,,,,1670,,,,Published in a refereed paper,Imaging,Astrometry,,,,DE0823-49,125.7625,-48.79972222,,,,,,20.69,,0.045,,,0.1,2150,,,
DENIS J185950.9-370632 b,Candidate,30,,,9.8,,,,2004,1/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Imaging,Spectrum,,"2MASSW J1858509-370631 b, 2MASS J18595094-3706313 b",,DENIS J185950.9-370632,284.9622724,-37.10875252,,,13.98,13.1,12.57,154.54,,,,M8V,7.5,,,,"2MASSW J1858509-370631, 2MASS J18595094-3706313"
DH Tau b,Confirmed,11,,,330,,,,2005,1/8/2020,,,,,,,,,,,,,,Published in a refereed paper,Imaging,,,,"CO, H2O",DH Tau,67.425,26.5494444,13.71,,,,,,,0.37,,M0.5V,0.001,,,,
DP Leo (AB) b,Confirmed,6.05,,10230,8.19,0.39,,,2009,10/29/2018,282,,,,,,,,,,,,,Published in a refereed paper,Timing,,,,,DP Leo (AB),169.3166667,17.9613889,17.5,,,,,,,0.69,,AM Her,,,,,
DQ Her (AB) c,Unconfirmed,20,,6460,6.49,0,86.5,0.03245,2009,2/23/2016,,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,DQ Her (AB),271.875,45.8591667,15.16,,,,,200,,1,,Nova,,,,,
DS Tuc A b,Confirmed,0.088,0.5085,8.138268,0.0795,,89.5,,2019,6/27/2019,,,,,,,0.4,,,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,"HD 222259 A b, TIC 4102214986 b",,DS Tuc A,354.9166667,-69.19583335,9,,,,,44.12,-0.08,0.959,0.872,G6V,0.04,5597,,,
DV Uma AB b,Candidate,,,6421.1,8.6,0.44,,,2017,8/19/2017,26.11,,,,,,,,,,,,,Published in a refereed paper,Default,,,,,DV Uma AB,146.6527083,44.77919447,,,,,15.8,,,1.294,,DA,,,,,
DW Lyn b,Confirmed,,,1450,1.148,,,,2013,4/18/2020,,,,,,,,,,,,,,Published in a refereed paper,Timing,Timing,,,,DW Lyn,106.7908625,60.64725836,,,15.45,,,,,,,SdB D,,,,,
DW Uma b,Confirmed,,,4967,5.8,,,,2016,5/17/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,DW Uma,158.4708334,58.78194447,14.4,,,,,,,,,M3,,,,,
DoAr 21 b,Candidate,34,,450.88,1.55,0.089,104.5,,,9/9/2019,54.96,,,,,,,,,,,,,Published in a refereed paper,Astrometry,Astrometry,,,,DoAr 21,246.5125,-24.39333335,14,,,,,134.6,,2.04,,K0 D,0.0006,,,,
DoAr 21 c,Candidate,42,,1013.5,2.8,0.333,105.75,,2019,9/9/2019,51.1,,,,,,,,,,,,,Published in a refereed paper,Astrometry,Astrometry,,,,DoAr 21,246.5125,-24.39333335,14,,,,,134.6,,2.04,,K0 D,0.0006,,,,
EF Eri B,Candidate,61,,1.35,,,,,2001,4/4/2019,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,EF Eri,48.55429167,-22.59483335,14.53,,,,,111,,0.9,,WD,,,,,1RXS J031413.7-223533
EPIC  211945201 b,Confirmed,0.085,0.546,19.49213,0.148,0,87.9,,2018,8/16/2018,,,,,,,0.85,5.7,886.35,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,EPIC  211945201,136.575,19.40222223,10.15,,,,,182.6,0.1,1.18,1.38,,3.99,6025,,,
EPIC  227560005 b,Candidate,0.0154,0.18,12.4224,,,88.68,,2018,11/30/2018,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,,EPIC 227560005,262.7583333,-19.21694445,12.7,,,,,,,,0.51,,,4184,,,
EPIC 201128338 b,Confirmed,,0.251,32.6527,0.1735,,,,2017,10/26/2017,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,EPIC 201128338,181.6328,-5.827411136,,,,,,112,0.09,0.654,0.631,M0.0V,,3940,,,2MASS J12063188-0549386
EPIC 201295312 b,Confirmed,0.0379,0.245,5.65639,,0.12,86.6,,2016,2/8/2016,,,,,,,0.43,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,EPIC 201295312,174.0125,-2.520833347,12.5,,,,,,0.13,1.13,1.52,,,5830,,,
